code;name;street;city;postalcode;lat;lng
DK 5789 EF;St. Gåsdal ApS, Ægpakkeri;Gåsdalvej 36;Skjern;6900;55.9832770;8.7058810
DK 5795 EF;Ophørt, Kølecontainer ved Jørn Martin Larsen;Mosede Havn;Greve;2670;55.5833746;12.2999286
DK 5796 EF;Odsherred Madservice Plejecenter Solvognen;Højbygårdsvej 10;Højby;4573;55.9069810;11.5941980
DK 5797 EF;CH interfrugt;Karolinevej 6;Slagelse;4200;55.3977610;11.3265980
DK 5798 EF;Holmegaards DELI  ApS;Glasmagervej 23;Holmegaard;4684;55.2820330;11.8229900
DK 5806 EF;LA TRECCIA ApS;Industrigrenen 21;Ishøj;2635;55.6210340;12.3293340
DK 5813 EF;Køkkenområdet Hjørring Kommune;M. P. Kofoeds Vej 1;Hjørring;9800;57.4571830;9.9855998
DK 5819 EF;Friskvareterminalen, Christiansfeld;Arlavej 2;Christiansfeld;6070;55.3551600;9.4947240
DK 5827 EF;Sygehus Lillebælt, KOLDING SYGEHUS - Køkkenet;Sygehusvej 24;Kolding;6000;55.5017490;9.4841880
DK 5828 EF;Vejle Sygehus, køkkenet;Beriderbakken 4;Vejle;7100;55.7147500;9.5379530
DK 5838 EF;Royal Food ApS;Lupinvej 5;Hobro;9500;56.6517190;9.7979550
DK 5838 EF;Royal Food;Lupinvej 5;Hobro;9500;56.6517190;9.7979550
DK 5846 EF;Ay Engros ApS;Navervej 22;Roskilde;4000;55.6386630;12.1192400
DK 5852 EF;Produktionskøkkenet Sydtoften;Sydtoften 104;Grindsted;7200;55.7554140;8.9077260
DK 5855 EF;HC Økoæg, Ægpakkeri;Vejlevej 27;Give;7323;55.8040170;9.3634930
DK 5858 EF;Zirfelts Leverpostej;Åvej 5;Løgstør;9670;56.9022130;9.2913040
DK 5859 EF;Galgebakkens Hjortefarm, Slagteri;Galgebakkevej 4;Bedsted;7755;56.8119230;8.4508710
DK 5863 EF;Køkken Ballerup;Bybjergvej 11, st. A;Skovlunde;2740;55.7179920;12.4023830
DK 5868 EF;Mammen Mejeri A/S, Taul;Storhedevejen 32;Bjerringbro;8850;56.4124350;9.6758950
DK 5869 EF;Svaneke Deli;Svanevang 2;Svaneke;3740;55.1362360;15.1351210
DK 5870 EF;PANDALUS A/S;Sildegade 3;Hanstholm;7730;57.1222580;8.6076450
DK 5875 EF;Jeudan A/S;Frederiksborggade 21;København;1360;55.6843190;12.5695020
DK 5886 EF;Allegårdens Opskæring og Pølsemageri Engros;Melbyvej 34;Søndersø;5471;55.5354000;10.2208830
DK 5887 EF;Odsherred Madservice, Bakkegårdens Centralkøkken;Bakkegården 1;Hørve;4534;55.7497410;11.4560890
DK 5890 EF;BC CATERING AALBORG A/S;Jellingvej 24;Svenstrup;9230;56.9617980;9.8514470
DK 5892 EF;Ommestrup ægpakkeri , John Bjerregaard;Ebeltoftvej 120;Mørke;8544;56.3246780;10.3994090
DK 5898 EF;Slagter Sørensen ApS, Slagteri;Fabriksvej 14;Videbæk;6920;56.0893910;8.6449350
DK 5900 EF;Brilliant Caviar A/S;Dalgasvej 2, Ny Højen;Vejle;7100;55.6539110;9.5038290
DK 5905 EF;INGWERSEN A/S;Hørskætten 30;Taastrup;2630;55.6634940;12.2960970
DK 5907 EF;We Are Gorms Food ApS;Marielundvej 34A;Herlev;2730;55.7152420;12.4273640
DK 5908 EF;RI 93 AVANCE;Metheasvej 1;Hvide Sande;6960;55.9991310;8.1268270
DK 5910 EF;Toftnæs Slagtehus, Slagteri;Toftnæsvej 30;Varde;6800;55.5984110;8.4254700
DK 5912 EF;Køkken Syddjurs;Vestre Fasanvej 31;Rønde;8410;56.3011270;10.4694120
DK 5914 EF;Intercargo Scandinavia A/S;Tolsagervej 6, Hadbjerg;Hadsten;8370;56.3325230;10.1231810
DK 5915 EF;DMRI Pilot plant - Teknologisk Institut;Gregersensvej 9;Taastrup;2630;55.6588060;12.2746070
DK 5916 EF;Danish Salmon A/S;Niels Juelsvej 46;Hirtshals;9850;57.5844130;9.9866190
DK 5917 EF;DANISH SALMON SLAGTERI;Søren Nordbysvej 22;Hirtshals;9850;57.5880300;9.9850380
DK 5923 EF;Djurs Slagtehus , Slagteri;Hovedgaden 28;Allingåbro;8961;56.4635340;10.3273230
DK 5925 EF;Nr. Onsild ApS;Niels Bohrs Vej 5;Haderslev;6100;55.2652940;9.5000930
DK 5929 EF;Olsgaard, Æg pakkeri;Gammel Horsensvej 219;Skanderborg;8660;56.0221540;10.0511490
DK 5930 EF;Grindsted Sygehus, Modtagekøkken;Engparken 1;Grindsted;7200;55.7550200;8.9282560
DK 5935 EF;Varde Ådal lam I/S, Ægpakkeri;Toftnæsvej 30;Varde;6800;55.5984110;8.4254700
DK 5937 EF;Det gode madhus I/S;Ryttervej 39;Svendborg;5700;55.0655410;10.5787670
DK 5940 EF;Sadaf Catering Ålborg ApS;Thorndahlsvej 9;Aalborg;9200;57.0114020;9.8945250
DK 5944 EF;PJ Distribution A/S;Ølsgårdsvej 1;Sorø;4180;55.4651240;11.5689790
DK 5945 EF;HARTMAN LOGISTIK ApS;Geminivej 29;Greve;2670;55.6086900;12.3033330
DK 5951 EF;SLAGTER LUND APS;Nyholms Alle 35;Rødovre;2610;55.6750330;12.4434600
DK 5954 EF;Unifood Import A/S;Kanalholmen 4;Hvidovre;2650;55.6127950;12.4516600
DK 5956 EF;Partrederiet Ri 124 Tima;Stormgade 8;Hvide Sande;6960;55.9996350;8.1261650
DK 5957 EF;Det Danske Madhus Vejle;Kornmarken 21;Egtved;6040;55.6042390;9.4310480
DK 5957 EF;Det Danske Madhus, Vejle A/S;Kornmarken 21;Egtved;6040;55.6042390;9.4310480
DK 5959 EF;DAFC A/S;Skanderborgvej 19;Gedved;8751;55.9401620;9.8484530
DK 5960 EF;Thyborøn Stevedore;Fabriksvej 17 - 19;Hvide Sande;6960;56.0066980;8.1225553
DK 5963 EF;Hansen & Søn A/S - Tricolore;Thorsvej 8;Padborg;6330;54.8298560;9.3476880
DK 5964 EF;Eat Event;Digevej 114;København;2300;55.6414520;12.5847390
DK 5965 EF;Madservice Kronjylland;Falstersvej 2;Randers;8940;56.4248870;10.0441710
DK 5967 EF;Nordic Fish Sauce;Jernbanegade 2;Thyborøn;7680;56.7055670;8.2203460
DK 5970 EF;K. C. Frugt ApS;Hørskætten 30-32;Taastrup;2630;55.6624789;12.3025610
DK 5975 EF;Madservice Trekroner;Trekroner Centervej 41, Trekroner;Roskilde;4000;55.6490700;12.1249200
DK 5977 EF;HindsholmGrisen, Slagteri;Æblehaven 30;Martofte;5390;55.5420160;10.6639660
DK 5978 EF;Samsø Røgeri;Østervangen 2 A;Samsø;8305;55.8504714;10.5749651
DK 5981 EF;BC Catering Bornholm;Skansevej 8A;Rønne;3700;55.0933871;14.6980509
DK 5983 EF;Madservice Viby, Toftehøjen, Køkken;Tofthøjvej 20;Viby Sjælland;4130;55.5471050;12.0263780
DK 5993 EF;Produktionskøkkenet Lundebo;Ventemøllevej 30;Dianalund;4293;55.5281340;11.4929160
DK 5994 EF;Skæve Mejeri;Skævevej 160;Dybvad;9352;57.2838920;10.2347260
DK 5994 EF;Skæve Mejeri - Engros, v/Albert Mylius Pedersen;Skævevej 160;Dybvad;9352;57.2838920;10.2347260
DK 5996 EF;Ømands;Sønder Vilstrup Bygade 1B 1;Haderslev;6100;55.1911055;9.5175486
DK 5997 EF;GLOBAL PRODUCT EXPLORER ApS;Livøvej 18;Viborg;8800;56.4498570;9.3678580
DK 60 EF;ROYAL GREENLAND SEAFOOD A/S;Lilledybet 6;Aalborg;9220;57.0477730;10.0590950
DK 6000 EF;Sønderup Landkøkken, Engros;Gammelholmvej 4;Suldrup;9541;56.8085320;9.6560800
DK 6004 EF;Greens Nordic ApS;Mileparken 13;Skovlunde;2740;55.7158240;12.4221370
DK 6005 EF;Sæby Gårdslagteri I/S, Slagteri;Aalborgvej 108;Sæby;9300;57.3312762;10.5198811
DK 6007 EF;Madhuset;Wørishøffersgade 23;Nyborg;5800;55.3148470;10.7973920
DK 6009 EF;Niels & Grete ApS, Ægpakkeri 6009;Randersvej 56;Hadsten;8370;56.3501590;10.0474520
DK 6010 EF;Vebbestrup Flødeis, Lager;Idrætsvej 3;Hobro;9500;56.7071810;9.8445450
DK 6016 EF;Hanstholm Indfrysning a/s;Industrihøjen 1;Hanstholm;7730;57.1133500;8.6401280
DK 6016 EF;C&D FOODS (DENMARK) A/S, Nordic Proteins;Industrihøjen 1;Hanstholm;7730;57.1133500;8.6401280
DK 6017 EF;HE Midt Køkken;Heibergs Alle 4;Viborg;8800;56.4461840;9.4049870
DK 6018 EF;Aarstidernes Varme Værksted ApS;Kertemindevej 11;Randers;8940;56.4374580;10.0322380
DK 6019 EF;Dagrofa Bornholm A/S;Ved Lunden 18;Rønne;3700;55.0943810;14.7153290
DK 6024 EF;Hegnsholt ægpakkeri;Lejrevej 52A;Lejre;4320;55.5892100;11.9680640
DK 6034 EF;Borngros;Skansevej 8B;Rønne;3700;55.0915010;14.6955880
DK 6035 EF;Gastrounika;Herluf Trolles Gade 23, st;København;1052;55.6785940;12.5917290
DK 6038 EF;Bispebjerg Hospital, FM - Køkken - indgang 30;Esther Ammundsens Vej 29C;København;2400;55.7139840;12.5422270
DK 6040 EF;Herlev Hospital, Bageri, Ernæringsenheden;Borgmester Ib Juuls Vej 50, 4;Herlev;2730;55.7327041;12.4456016
DK 6042 EF;Vibens Fryd Ægpakkeri;Vibberstoftvej 9;Snedsted;7752;56.8275020;8.5264750
DK 6048 EF;Kohberg Bakery Group A/S, Frostlager;Finlandsvej 10;Haderslev;6100;55.2641400;9.4762420
DK 6054 EF;Bøgebæk Økologi, Ægpakkeriet;Bøgebækvej 20;Tårs;9830;57.3390670;10.0798260
DK 6055 EF;ALI FOOD ApS COPENHAGEN MARKETS, Stade 2037;Litauen Alle 13 20-10;Taastrup;2630;55.6522136;12.2920490
DK 6057 EF;HOVEDSTADS REGIONENS FRUGT ENGROS ApS;Meterbuen 24;Skovlunde;2740;55.7199830;12.4180090
DK 6058 EF;Tuna Food, Stade 2011;Litauen Alle 13;Taastrup;2630;55.6421550;12.2455520
DK 6063 EF;RMT TRADING ApS;Klokkestøbervej 17;Odense;5230;55.3796240;10.4171690
DK 6064 EF;Inco CC Glostrup A/S;Ejby Industrivej 111;Glostrup;2600;55.6968660;12.4195930
DK 6079 EF;Scandic Salmon A/S;Lemvigvej 36;Lemvig;7620;56.5531300;8.2484080
DK 6089 EF;Ejvang Øko, Slagteri;Tingstedvej 38;Ugerløse;4350;55.5996790;11.6423240
DK 6092 EF;Dagrofa Foodservice Cash & Carry Roskilde;Vestre Hedevej 20;Roskilde;4000;55.6427580;12.1376610
DK 6098 EF;Gima Catering A/S;Naverland 24;Glostrup;2600;55.6801300;12.3781200
DK 6104 EF;Nørgaard Fiskeeksport;Vesthavnen 13;Ulfborg;6990;56.3694270;8.1210330
DK 6110 EF;Madservice Ågerup;Gundsølillevej 6;Roskilde;4000;55.6934860;12.1609440
DK 6117 EF;Prime Ocean A/S;Vestre Strandvej 1;Skagen;9990;57.7187780;10.5858860
DK 6118 EF;AQUAPRI DENMARK, Gamst Aquakultur;Fiskeparken 4;Vejen;6600;55.4995280;9.2035420
DK 6118 EF;AquaPri ApS Gamst Aquakultur;Fiskeparken 4;Vejen;6600;55.4995280;9.2035420
DK 6119 EF;Convi Food ApS;Vandtårnsvej 75, 1;Søborg;2860;55.7357412;12.4971000
DK 6121 EF;Lammehave økologi, Æggepakkeri;Eriksdalsvej 24;Horbelev;4871;54.8216410;12.0379180
DK 6125 EF;Rokkedahl Food Aps;Vårvej 65;Nibe;9240;56.9860580;9.4423760
DK 6128 EF;Tamaco A/S;Brunagervej 1;Hasselager;8361;56.1008000;10.0712100
DK 6135 EF;Madservice Hashøj;Atkærvænget 27 D;Dalmose;4261;55.2944180;11.4184170
DK 6136 EF;JH Transport & Logistics A/S;Solmarksvej 2;Brøndby;2605;55.6540180;12.3717870
DK 6142 EF;Handicapcenter Fyn , Køkken Engbo;Skaboeshusevej 90A;Nyborg;5800;55.3348200;10.7963710
DK 6143 EF;Lille Smørum Økologi;Råbrovej 17;Smørum;2765;55.7305440;12.2912160
DK 6146 EF;ZPD A/S;H E Bluhmes Vej 63;Esbjerg;6700;55.4793210;8.4262540
DK 6148 EF;Ældrecentret Fænøsund;Vestre Hougvej 70;Middelfart;5500;55.4951020;9.7276790
DK 6151 EF;Seniorcenter Rosenlund;Mørkhøjvej 336;Herlev;2730;55.7337528;12.4294486
DK 6152 EF;SDE Engros;Risingsvej 60;Odense;5000;55.4067060;10.4195410
DK 6155 EF;Favrskov Mad;Herredsvej 16;Hinnerup;8382;56.2622560;10.0748520
DK 6156 EF;Plejehjemmet Henriksdal, Fælleskøkken;Valbyvej 47;Taastrup;2630;55.6455280;12.3050680
DK 6157 EF;Torstorp Pleje- og Rehabiliteringscenter, Centralkøkken;Morelhaven 122;Taastrup;2630;55.6387450;12.2685080
DK 6158 EF;OSTEBØRSEN VEMMELEV A/S;Industrivænget 14;Vemmelev;4241;55.3632610;11.2411560
DK 6163 EF;Københavns Madservice;Bystævneparken 15;Brønshøj;2700;55.7170020;12.4771300
DK 6164 EF;Stengårdens Ægpakkeri;Høveltevej 40;Birkerød;3460;55.8385210;12.3784420
DK 6165 EF;Meals on wheels Produktion;Sommerstedgade 14, kl;København;1718;55.6668550;12.5556040
DK 6167 EF;Distrikt Ulvsund;Kornvej 40;Stege;4780;54.9759540;12.2647060
DK 6168 EF;Rå Engros ApS;Kattegatvej 55;Nordhavn;2150;55.7223620;12.6074560
DK 6171 EF;Slagter Engdahl, Slagteri;Industriparken 10;Holeby;4960;54.7261490;11.4587980
DK 6173 EF;Stenbjerg fiskeriforening;Stenbjerg Landingsplads 11;Snedsted;7752;56.9298800;8.3371730
DK 6174 EF;EAT Centralkøkken;Blushøjvej 11;København;2450;55.6484210;12.5081220
DK 6174 EF;EAT køkkenet, Centralkøkken;Edith Rodes Vej 8;København;2200;55.6945350;12.5583000
DK 6176 EF;Omsorgs Centeret Hjortespring;Sennepshaven 4;Herlev;2730;55.7435560;12.4290120
DK 6178 EF;Assens Madservice;Odensevej 29  D;Assens;5610;55.2709730;9.9081470
DK 6179 EF;MadhuZet Zahles;Zahlesvej 18;Ringsted;4100;55.4478670;11.7827960
DK 6181 EF;Ærø Madservice;Gasværksvej 10;Marstal;5960;54.8499920;10.5184720
DK 6182 EF;Arresødal slotskøkken;Arresødalvej 100;Frederiksværk;3300;55.9766420;12.0314340
DK 6183 EF;Nordsjællands Hospital - Hillerød, Centralkøkken;Dyrehavevej 29;Hillerød;3400;55.9312810;12.3252210
DK 6184 EF;Michael Kaiser - ægpakkeri;Hammervej 28;Vonge;7173;55.8985450;9.4014880
DK 6189 EF;Mommark Fisk;Mommarkvej, Kølecontaineren står ved havnen i Mommark;Sydals;6470;54.9011612;9.9565896
DK 6192 EF;DGI-byen, Stor køkken;Tietgensgade 65;København;1704;55.6700580;12.5650190
DK 6193 EF;Plejehjemmet Salem, Centralkøkken;Mitchellsstræde 5;Gentofte;2820;55.7487470;12.5392360
DK 6194 EF;BinOcean Pakhus ApS;Jens Munksvej 4;Hirtshals;9850;57.5908380;9.9825920
DK 6195 EF;Højbjerggård;Højbjerggårdsvej 16;Holte;2840;55.8243680;12.4944260
DK 6196 EF;Børneinstitutionen Bøgehøjen;Henriksholms Alle 10-12;Vedbæk;2950;55.8580350;12.5536369
DK 6198 EF;Madservice Viborg , Produktionskøkken;N.F.S. Grundtvigsvej 13;Viborg;8800;56.4469128;9.4059354
DK 6198 EF;Madservice Viborg, Produktionskøkken;Petersmindevej 15;Viborg;8800;56.4533620;9.3503190
DK 62 EF;Danish Crown;Svanningevej 1;Aalborg;9220;57.0369040;10.0245700
DK 6200 EF;Mad & Måltider Lystholm;Lystholm 20;Fredensborg;3480;55.9672910;12.4225260
DK 6201 EF;Egedal kommunes madservice;Damgårdsparken 5;Stenløse;3660;55.7703370;12.1976970
DK 6202 EF;Homemate A/S;Telefonvej 6;Søborg;2860;55.7396070;12.4923950
DK 6203 EF;Mammen Mejerierne A/S - afd. Klovborg;Storegade 70;Klovborg;8765;55.9324070;9.4885820
DK 6205 EF;KANDI Vamdrup ApS, Binavn: Ja Food Import & eksport;Bavnevej 36;Vamdrup;6580;55.4242010;9.2980740
DK 6206 EF;Chr. Nielsen & Søn;Jordrupvej 4;Vejen;6600;55.5615440;9.2572330
DK 6209 EF;Børnehuset Lyngborghave, Produktionskøkken;Lyngborghave 42-46;Birkerød;3460;55.8376700;12.4141541
DK 6212 EF;A/S Nordana;Ørstedsvej 18;Ribe;6760;55.3513280;8.7726610
DK 6213 EF;ÆLDRECENTRET MASTRUPLUND, Område Øst;Mastruplundvej 2 L;Støvring;9530;56.8822020;9.8334410
DK 6214 EF;Regionshospitalet Horsens, Hospitalskøkken og personalekantine;Sundvej 30;Horsens;8700;55.8642566;9.8706680
DK 6215 EF;083 Køkkenet Hvidovre Hospital, Centralkøkken;Kettegård Alle 30;Hvidovre;2650;55.6486690;12.4702520
DK 6216 EF;A/S O.V. Jørgensen Bagenkop afd.;Havnegade 4;Bagenkop;5935;54.7505330;10.6703950
DK 6216 EF;Bagenkop fisk;Havnegade 2A;Bagenkop;5935;54.7506500;10.6716140
DK 6220 EF;Nagel Liller A/S;Fælledvej 27;Struer;7600;56.4740340;8.5836580
DK 6223 EF;Gildhøjhjemmet, Centralkøkkenet;Brøndby Møllevej 25;Brøndby;2605;55.6524900;12.4190850
DK 6226 EF;Den Selvejende Institution Ryetbo, Centralkøkken;Engstedet 5;Værløse;3500;55.7884700;12.3663520
DK 6227 EF;Rigshospitalet, Glostrup Hospital, Centralkøkken;Valdemar Hansens Vej 1;Glostrup;2600;55.6701240;12.3898010
DK 6228 EF;Gentofte Hospital, Ernæringsenheden;Gentofte Hospitalsvej 22;Hellerup;2900;55.7403940;12.5466180
DK 6229 EF;Dengsö A/S;Auktionsgade 4;Hanstholm;7730;57.1194650;8.5985830
DK 6231 EF;La Mia Scampa;Midtager 26B;Brøndby;2605;55.6450290;12.3890290
DK 6233 EF;WOODEN SPOON ApS;Herstedøstervej 19;Glostrup;2600;55.6674540;12.3707840
DK 6234 EF;Holm Pølser ApS;Møllegade 39;Nordborg;6430;55.0515230;9.6972730
DK 6235 EF;essupply.dk v/Inger Madsen;Helgolandsgade 15;Esbjerg;6700;55.4736080;8.4324950
DK 6236 EF;Kandi Catering Aps;Christian Xs Vej 1-3;Haderslev;6100;55.2500715;9.4997871
DK 6238 EF;Hyrupdal Æg;Øsby Søndergade 31;Haderslev;6100;55.2436730;9.6404830
DK 6239 EF;Ældrecenter Æblehaven, Centralkøkken;Guldborgvej 6;Brøndby Strand;2660;55.6230240;12.4155150
DK 6241 EF;PHARMA NORD APS, Kosttilskud;Tinglykke 4;Vojens;6500;55.2377270;9.2801040
DK 6242 EF;ROSE Poultry A/S - Ferskvareterminal;Fælledvej 27, Gimsing;Struer;7600;56.4740340;8.5836580
DK 6243 EF;Hvidebæk Slagteri;Industrivej 17 D;Jerslev Sjælland;4490;55.6121090;11.2130590
DK 6244 EF;Ægpakkeri v. Brian Jensen;Plantagevej 5;Ullerslev;5540;55.3550850;10.6546720
DK 6245 EF;Gourmet Engros;H. C. Ørsteds Vej 10;Fredericia;7000;55.5348140;9.6161820
DK 6246 EF;Brøndby Kommune Ældrecenter;Nygårds Plads 30;Brøndby;2605;55.6673960;12.4404440
DK 6248 EF;Plejecenter Sølund, Storkøkken;Ryesgade 20;København;2200;55.6910970;12.5666900
DK 6253 EF;DeViKa Nexø, Engros;Paradisvej 72;Nexø;3730;55.0712650;15.1243460
DK 6257 EF;Top Æg ApS;Nybrovej 16B;Viborg;8800;56.4676370;9.2694470
DK 6258 EF;Troldgaarden ApS, Slagteri;Troldkirkevej 4;Hovedgård;8732;55.9534680;10.0331410
DK 6260 EF;Plejehjemmet Lindehaven, Centralkøkken;Præstevænget 11;Ballerup;2750;55.7321590;12.3574120
DK 6261 EF;Plejehjemmet Toftehaven, Centralkøkken;Nygårdsvej 35;Ballerup;2750;55.7343180;12.3560350
DK 6263 EF;Nordfra DK, Lager;Værftsvej 1;Faaborg;5600;55.0946150;10.2371760
DK 6265 EF;Plejehjemmet Kirstinehaven, Centralkøkken;Kirstinelundsvej 12;Ballerup;2750;55.7279350;12.3617320
DK 6266 EF;Ældrecenter Egely;Egebjerg Bygade 34;Ballerup;2750;55.7469300;12.3784160
DK 6267 EF;Lundehaven Plejecenter;Skovlunde Torv 8;Skovlunde;2740;55.7224970;12.4021030
DK 6268 EF;Sønderhaven, Central køkken;Søndergårds Allé 100;Måløv;2760;55.7481830;12.3143160
DK 6269 EF;T.I. Krydderier, Pakkeafdeling;Holmevej 13;Ejstrupholm;7361;55.9823670;9.3060730
DK 6271 EF;KommuneKøkkenet Hvidovre;Karise Alle 33;Hvidovre;2650;55.6472380;12.4840790
DK 6274 EF;Herlevgård Center, Hovedkøkken;Herlevgårdsvej 3;Herlev;2730;55.7256350;12.4377120
DK 6275 EF;SKAGENFOOD - Engros;Hyttefadsvej 8;Strandby;9970;57.4948920;10.5027600
DK 6278 EF;Taasinge Mælk;Lundbyvej 62A;Svendborg;5700;54.9887560;10.6071180
DK 6284 EF;Omsorgscentret i Hvissinge;Stenager 2;Glostrup;2600;55.6813850;12.4085710
DK 6285 EF;Plejehjemmet Engskrænten, Centralkøkken;Kirkesvinget 5;Rødovre;2610;55.6814230;12.4672630
DK 6287 EF;Tayyiv Food ApS - Ringsted;Sleipnersvej 10;Ringsted;4100;55.4253850;11.7924470
DK 6289 EF;ByMattsson;Rugmarken 10, byg. 9;Ølstykke;3650;55.7612680;12.1354130
DK 6291 EF;Cater Grønt A/S;Korsørvej 91;Slagelse;4200;55.3846570;11.3141980
DK 6294 EF;Parkvænget;Byparkvej 87;Glostrup;2600;55.6736340;12.4097170
DK 6295 EF;A/S ORTHANA KEMISK FABRIK;Englandsvej 350-356;Kastrup;2770;55.6358138;12.6006144
DK 6297 EF;E. LAMPE PØLSEGÅRDEN ApS;Lysbjergvej 11;Vojens;6500;55.2484750;9.3944280
DK 6299 EF;Delika Food Group as, Skjern;Industrivej 11;Skjern;6900;55.9582230;8.4917190
DK 6301 EF;Jagger Junk ApS, Eksternt Køkken;Kastanie Alle 9;Sønderborg;6400;54.9088730;9.7910130
DK 6304 EF;Bindia 3 ApS;Hvidovrevej 80E;Rødovre;2610;55.6658590;12.4721150
DK 6304 EF;Produktionskøkken Hvidovrevej ApS;Fjeldhammervej 15;Rødovre;2610;55.6747760;12.4404190
DK 6305 EF;Origreen ApS, Engros;Metalgangen 4H;Karlslunde;2690;55.5768720;12.2386930
DK 6306 EF;IBON APS;Industriholmen 82;Hvidovre;2650;55.6060220;12.4731180
DK 6308 EF;S 486 Sajoni;Eratosvej 8;Skagen;9990;57.7328870;10.5985620
DK 6309 EF;Kejserindens Gryder A/S, Engros;Herstedøstervej 27;Albertslund;2620;55.6693300;12.3704660
DK 6310 EF;Børnehusene Fredensborg - fælleskøkken, Sneglehuset;Lystholm 8-18;Fredensborg;3480;55.9681298;12.4225803
DK 6311 EF;Landmand Taus Bo Adamsen;Klausholmvej 5;Storvorde;9280;56.9792490;10.1286150
DK 6312 EF;Plejecenter Lillevang, Centralkøkken;Lillevænget 1;Farum;3520;55.8172370;12.3431510
DK 6315 EF;Pilegården, Produktionskøkken;Bregnerødvej 122;Birkerød;3460;55.8392770;12.4059780
DK 6316 EF;Center Amager Sundbygård, Blok B, Produktionskøkken;Sundbygårdsvej 3, 2.;København;2300;55.6492114;12.5902697
DK 6321 EF;AARSTIDERNE A/S;Barritskovvej 34;Barrit;7150;55.7068280;9.9203860
DK 6322 EF;THORUPs Ægpakkeri;Slemmingvej 4;Grenaa;8500;56.4263490;10.7923380
DK 6323 EF;Skovsminde Omsorgscenter, Centralkøkken;Skovsmindeparken 2A;Græsted;3230;56.0611060;12.2938470
DK 6326 EF;Madservice;Lindhøjvej 2;Munkebo;5330;55.4593590;10.5551570
DK 6327 EF;Øko-one, Æg pakkeri;Lumbyholmvej 10;Årslev;5792;55.2982150;10.3848370
DK 6328 EF;Freja Transport & Logistics A/S;Plantagevej 24;Padborg;6330;54.8440440;9.3495050
DK 6329 EF;Akaciegården;Betty Nansens Alle 2A;Frederiksberg;2000;55.6695550;12.4967160
DK 6330 EF;Ældrecentret Broparken, Centralkøkken;Slotsherrens Vænge 2;Rødovre;2610;55.7005660;12.4571140
DK 6332 EF;Delidrengene ApS;Mileparken 10 D;Skovlunde;2740;55.7140140;12.4224870
DK 6333 EF;Omsorgscenter Kærbo, Centralkøkken;Ishøj Boulevard 2;Ishøj;2635;55.6159030;12.3497030
DK 6335 EF;Jan Hansen, Ægpakkeri;Stokholtsvej 66;Fjenneslev;4173;55.4711540;11.6525190
DK 6336 EF;Kochens ApS;Logistikvej 14;Odense;5250;55.3632390;10.3181970
DK 6337 EF;Yduns Have ægpakkeriet;Alstrup 2;Samsø;8305;55.8778480;10.6199520
DK 6339 EF;Arla Foods Amba (Taulov mejeri), Mønsted Kalkgruber;Kalkværksvej 8;Stoholm Jyll;7850;56.4567260;9.1661910
DK 6344 EF;Æggegården Glud, Ægpakkeri;Gludvej 66;Juelsminde;7130;55.8060920;9.9903610
DK 6346 EF;M/V Klevstrand;Østre Havnegade 18, st tv;Aalborg;9000;57.0476270;9.9385220
DK 6349 EF;Ryholtgård Plejehjem, Centralkøkken;Rymarksvej 23-27;Hellerup;2900;55.7336657;12.5655408
DK 6350 EF;Den Selvejende inst.Birkebo;Hellebo Park 98;Helsingør;3000;56.0500720;12.5874050
DK 6351 EF;Delitaste ApS;Hammerholmen 15D;Hvidovre;2650;55.6092877;12.4826659
DK 6354 EF;Børnehusene Kokkedal;Broengen 6;Kokkedal;2980;55.9085110;12.4965020
DK 6356 EF;Parkson Peng & Ling Trading ApS;Søndre Ringvej 55 4;Brøndby;2605;55.6496281;12.3989388
DK 6357 EF;Plejeboligcenter Fælledgaarden, Centralkøkken;Drejøgade 3;København;2100;55.7087950;12.5720130
DK 6362 EF;Constellation Cold Logistics Denmark A/S - Vamdrup;Østermarksvej 2;Vamdrup;6580;55.4283210;9.2958940
DK 6364 EF;RDI køl Avedøre;Kanalholmen 25;Hvidovre;2650;55.6093310;12.4545470
DK 6365 EF;Behandlingshjemmet Hvidborg, Institutionskøkken;Neergårds Alle 6;Hvidovre;2650;55.6441712;12.4772091
DK 6367 EF;Vuggestuen Enghusene;Tyborøn Allé 55;Vanløse;2720;55.6864600;12.4736810
DK 6369 EF;Plejecentret Hørgården, Produktionskøkken;Brydes Allé 28, st;København;2300;55.6590290;12.5979710
DK 6370 EF;Centralkøkken Helsingegården, PlejeGribskov;Parkvænget 20A;Helsinge;3200;56.0257650;12.1986750
DK 6374 EF;Plejehjemmet Hegnsgården, Centralkøkken;Alleen 7;Nærum;2850;55.8154070;12.5398950
DK 6376 EF;Hav Line Processing A/S;Industrikajen 7;Hirtshals;9850;57.5920820;9.9723120
DK 6378 EF;Kryta A/S;Navervej 30-32;Roskilde;4000;55.6393121;12.1209823
DK 6379 EF;Plejehjemmet Grønnehaven, Café;Sundtoldvej 2;Helsingør;3000;56.0413460;12.6060200
DK 6382 EF;Aarstiderne Engros A/S;Lundagervej 1;Hedensted;8722;55.7900770;9.6735070
DK 6386 EF;Smyril Line Cargo Danmark ApS;Erik Sondrups Vej 10;Hirtshals;9850;57.5934780;9.9906330
DK 6387 EF;Basic Food ApS;Ådalen 3;Køge;4600;55.5050550;12.1818510
DK 6388 EF;Teknologisk Institut, Bioressourcer;Gregersensvej 3 3J;Taastrup;2630;55.6522136;12.2920490
